ID,Instrument,EntryTime,Type,EntryPrice,ExitTime,ExitPrice,Result,PnL,Commission,NetPnL,MAE,MFE,Setup,Attempt,RiskReward
8.1,MES 03-26,2025-12-03 10:20:00,Long,6883,2025-12-03 10:34:00,6895.5,TP1_Long_01,62.50,1.82,60.68,-27.50,127.50,USA Low,1,1.04
8.2,MES 03-26,2025-12-03 10:20:00,Long,6883,2025-12-03 10:54:00,6883,SL_Long_01,0.00,1.82,-1.82,-27.50,127.50,USA Low,1,0.00
1,MES 03-26,2025-11-17 04:26:00,Short,6859.25,2025-11-17 04:40:00,6860.5,SL_Short_01,-56.25,16.38,-72.63,-56.25,236.25,Europe High,1,-1.00
2,MES 03-26,2025-11-17 04:51:00,Short,6858.9926948052,2025-11-17 05:04:00,6850,TP2_Short_02,89.93,3.64,86.29,-31.43,231.07,Europe High,2,1.43
2.2,MES 03-26,2025-11-17 04:51:00,Short,6858.9926948052,2025-11-17 06:18:00,6840.75,TP1_Short_02,273.64,5.46,268.18,-31.43,277.39,Europe High,2,4.37
3,MES 03-26,2025-11-17 09:09:00,Long,6816,2025-11-17 09:09:00,6813.75,SL_Long_01,-56.25,9.10,-65.35,-56.25,6.25,Europe Low,1,-1.00
4,MES 03-26,2025-11-17 09:26:00,Long,6809.26943995692,2025-11-17 09:38:00,6804.5,SL_Long_02,-47.69,3.64,-51.33,-47.69,44.81,Europe Low,2,-1.00
5,MES 03-26,2025-11-17 10:04:00,Long,6801.52106668964,2025-11-17 10:29:00,6794,SL_Long_03,-75.21,3.64,-78.85,-75.21,34.79,Europe Low,3,-1.00
6,MES 03-26,2025-11-18 00:27:00,Long,6702.75325567503,2025-11-18 03:04:00,6698,SL_Long_01,-95.07,7.28,-102.35,-95.07,494.93,Asia Low,1,-1.00
7,MES 03-26,2025-11-18 03:13:00,Long,6700.25,2025-11-18 04:06:00,6725.75,TP1_Long_02,255.00,3.64,251.36,-65.00,515.00,Asia Low,2,2.43
7.2,MES 03-26,2025-11-18 03:13:00,Long,6700.25,2025-11-18 04:06:00,6725.75,TP2_Long_02,255.00,3.64,251.36,-65.00,515.00,Asia Low,2,2.43
8,MES 03-26,2025-11-18 11:12:00,Long,6678.75347575603,2025-11-18 12:02:00,6662.75,SL_Long_01,-160.03,3.64,-163.67,-160.03,199.97,USA Low,1,-1.00
9,MES 03-26,2025-11-19 06:36:00,Short,6720.24965986395,2025-11-19 06:54:00,6723.5,SL_Short_01,-48.76,5.46,-54.22,-48.76,29.99,Asia High,1,-1.00
